,customer_id,cluster_label,gender,past_3_years_bike_related_purchases,job_title,wealth_segment,deceased_indicator,owns_car,tenure,age
1221,1285,0,M,44,Office Assistant III,Mass Customer,N,Yes,12.0,47.0
1222,1286,0,F,83,Senior Quality Engineer,High Net Worth,N,Yes,16.0,45.0
1223,1287,0,M,72,Systems Administrator I,Mass Customer,N,Yes,20.0,60.0
1224,1288,0,F,51,Desktop Support Technician,Affluent Customer,N,Yes,18.0,41.0
1225,1290,1,M,49,VP Marketing,High Net Worth,N,Yes,6.0,53.0
1226,1291,1,M,0,Quality Engineer,Mass Customer,N,No,12.0,40.0
1227,1293,1,M,89,Quality Engineer,Mass Customer,N,No,8.0,40.0
1228,1294,0,F,31,Manufacturing,Mass Customer,N,Yes,15.0,46.0
1229,1295,1,M,66,Nurse,Mass Customer,N,Yes,5.0,24.0
1230,1296,0,F,61,Paralegal,Affluent Customer,N,Yes,9.0,32.0
1231,1297,0,M,91,Social Worker,Mass Customer,N,No,3.0,40.0
1232,1298,0,M,35,Research Nurse,Mass Customer,N,No,16.0,47.0
1233,1299,0,F,72,Media Manager IV,Affluent Customer,N,No,12.0,44.0
1234,1300,0,F,0,Physical Therapy Assistant,Affluent Customer,N,Yes,9.0,30.0
1235,1301,0,F,17,Structural Analysis Engineer,Mass Customer,N,No,9.0,29.0
1236,1302,1,F,29,Biostatistician I,Affluent Customer,N,Yes,2.0,22.0
1237,1303,0,M,64,Argiculture,Mass Customer,N,No,15.0,48.0
1238,1304,0,M,23,Administrative Assistant III,High Net Worth,N,No,11.0,43.0
1239,1305,0,M,97,Executive Secretary,High Net Worth,N,Yes,6.0,51.0
1240,1306,1,M,13,Occupational Therapist,Affluent Customer,N,Yes,13.0,65.0
1241,1307,1,F,73,Dental Hygienist,High Net Worth,N,Yes,10.0,50.0
1242,1308,1,M,34,Analog Circuit Design manager,Affluent Customer,N,Yes,18.0,44.0
1243,1309,1,M,95,VP Marketing,Mass Customer,N,No,13.0,44.0
1244,1310,0,M,38,Geological Engineer,High Net Worth,N,Yes,13.0,34.0
1245,1311,0,F,89,VP Accounting,Mass Customer,N,Yes,13.0,36.0
1246,1312,0,F,96,Food Chemist,Affluent Customer,N,No,8.0,26.0
1247,1313,1,M,59,Analyst Programmer,Mass Customer,N,No,22.0,35.0
1248,1314,0,F,25,Clinical Specialist,Mass Customer,N,Yes,6.0,51.0
1249,1315,0,F,46,IT,Mass Customer,N,Yes,12.0,47.0
1250,1316,1,M,79,Recruiter,High Net Worth,N,Yes,18.0,31.0
1251,1317,1,M,2,General Manager,Mass Customer,N,Yes,5.0,48.0
1252,1318,1,F,10,Senior Developer,Mass Customer,N,Yes,4.0,54.0
1253,1319,1,M,20,Entertainment,Mass Customer,N,Yes,12.0,65.0
1254,1320,1,F,4,Manufacturing,High Net Worth,N,Yes,7.0,37.0
1255,1321,1,F,29,Editor,Affluent Customer,N,No,8.0,26.0
1256,1322,1,F,37,Data Coordiator,Mass Customer,N,Yes,1.0,19.0
1257,1323,0,M,27,Account Executive,High Net Worth,N,Yes,9.0,33.0
1258,1324,1,F,88,Web Designer III,Mass Customer,N,No,11.0,43.0
1259,1325,0,M,67,Account Executive,High Net Worth,N,Yes,14.0,52.0
1260,1326,0,M,15,Biostatistician III,Affluent Customer,N,Yes,5.0,55.0
1261,1327,0,F,57,Director of Sales,Affluent Customer,N,No,6.0,25.0
1262,1328,0,M,19,Budget/Accounting Analyst IV,Mass Customer,N,Yes,6.0,39.0
1263,1329,0,F,65,Database Administrator IV,Mass Customer,N,No,11.0,31.0
1264,1330,1,M,20,Technical Writer,Affluent Customer,N,No,19.0,35.0
1265,1331,1,M,12,Tax Accountant,High Net Worth,N,No,17.0,34.0
1266,1332,0,M,87,Technical Writer,Mass Customer,N,Yes,12.0,42.0
1267,1333,0,M,4,Compensation Analyst,High Net Worth,N,No,9.0,47.0
1268,1334,1,F,72,Senior Financial Analyst,Mass Customer,N,No,4.0,22.0
1269,1335,1,F,57,Entertainment,Mass Customer,N,Yes,3.0,23.0
1270,1336,0,M,83,Physical Therapy Assistant,Mass Customer,N,Yes,15.0,32.0
1271,1337,0,F,15,Structural Engineer,Mass Customer,N,No,10.0,33.0
1272,1338,1,M,53,Product Engineer,High Net Worth,N,No,14.0,40.0
1273,1339,0,F,82,Editor,High Net Worth,N,No,14.0,42.0
1274,1340,1,M,16,Statistician I,High Net Worth,N,No,18.0,43.0
1275,1341,1,M,65,Computer Systems Analyst I,Affluent Customer,N,No,15.0,34.0
1276,1342,0,M,14,Retail,Affluent Customer,N,Yes,11.0,59.0
1277,1343,0,M,67,Dental Hygienist,High Net Worth,N,No,5.0,41.0
1278,1344,0,F,20,Tax Accountant,Mass Customer,N,No,4.0,25.0
1279,1345,0,M,94,Senior Sales Associate,Mass Customer,N,No,12.0,60.0
1280,1346,1,M,9,Administrative Assistant IV,Mass Customer,N,No,19.0,50.0
1281,1347,1,F,14,Help Desk Operator,Mass Customer,N,Yes,14.0,43.0
1282,1348,0,M,88,VP Sales,High Net Worth,N,No,13.0,37.0
1283,1349,1,M,83,Electrical Engineer,Affluent Customer,N,No,1.0,23.0
1284,1350,0,M,10,Staff Scientist,Mass Customer,N,Yes,8.0,63.0
1285,1352,1,M,53,Electrical Engineer,High Net Worth,N,No,18.0,66.0
1286,1353,0,F,1,Clinical Specialist,Mass Customer,N,Yes,11.0,41.0
1287,1354,0,F,0,Analyst Programmer,Affluent Customer,N,No,2.0,20.0
1288,1355,0,M,37,VP Quality Control,Mass Customer,N,No,1.0,20.0
1289,1356,1,F,12,Account Representative I,High Net Worth,N,No,13.0,40.0
1290,1357,1,M,69,Research Nurse,High Net Worth,N,No,6.0,27.0
1291,1358,0,M,8,Dental Hygienist,High Net Worth,N,No,6.0,27.0
1292,1359,1,F,54,Help Desk Technician,Mass Customer,N,No,6.0,28.0
1293,1360,0,M,41,Design Engineer,Mass Customer,N,Yes,15.0,50.0
1294,1361,1,M,56,Professor,Affluent Customer,N,No,19.0,56.0
1295,1362,1,F,20,Account Executive,Affluent Customer,N,Yes,15.0,48.0
1296,1363,1,M,7,Associate Professor,Mass Customer,N,No,18.0,59.0
1297,1364,0,M,99,Junior Executive,Mass Customer,N,No,21.0,43.0
1298,1365,0,M,97,Research Associate,Mass Customer,N,No,3.0,29.0
1299,1366,1,M,10,Computer Systems Analyst IV,Affluent Customer,N,No,22.0,46.0
1300,1367,1,F,63,Internal Auditor,Mass Customer,N,No,18.0,47.0
1301,1368,1,F,54,Property,Mass Customer,N,No,4.0,48.0
1302,1369,1,F,51,Civil Engineer,Mass Customer,N,Yes,6.0,26.0
1303,1370,0,F,44,Computer Systems Analyst IV,Mass Customer,N,No,18.0,34.0
1304,1371,1,F,39,Design Engineer,Mass Customer,N,Yes,13.0,61.0
1305,1372,0,M,44,Computer Systems Analyst III,Affluent Customer,N,No,17.0,40.0
1306,1373,1,F,3,Director of Sales,Mass Customer,N,Yes,12.0,62.0
1307,1374,0,M,76,Manufacturing,Mass Customer,N,No,8.0,45.0
1308,1375,0,M,36,Analog Circuit Design manager,Affluent Customer,N,No,18.0,42.0
1309,1376,1,M,89,Environmental Tech,Mass Customer,N,Yes,18.0,55.0
1310,1377,1,M,86,Mechanical Systems Engineer,Mass Customer,N,Yes,2.0,31.0
1311,1378,1,F,36,Property,Affluent Customer,N,Yes,7.0,42.0
1312,1379,1,F,63,Legal Assistant,Mass Customer,N,Yes,7.0,31.0
1313,1380,0,F,99,Financial Analyst,Mass Customer,N,No,3.0,22.0
1314,1381,1,M,79,Engineer IV,Affluent Customer,N,Yes,15.0,36.0
1315,1382,1,M,27,Data Coordiator,High Net Worth,N,Yes,20.0,31.0
1316,1383,1,F,81,Software Consultant,Affluent Customer,N,No,8.0,63.0
1317,1384,0,F,48,Quality Control Specialist,Mass Customer,N,No,2.0,22.0
1318,1385,0,F,39,Cost Accountant,Mass Customer,N,No,16.0,63.0
1319,1386,0,F,71,Help Desk Technician,Mass Customer,N,Yes,12.0,53.0
1320,1387,1,F,33,Chemical Engineer,Mass Customer,N,Yes,4.0,43.0
1321,1388,1,M,86,Internal Auditor,Mass Customer,N,No,7.0,48.0
1322,1389,1,F,27,Health,Affluent Customer,N,No,15.0,58.0
1323,1390,1,F,74,Accounting Assistant I,High Net Worth,N,Yes,1.0,21.0
1324,1391,1,F,62,Marketing Assistant,High Net Worth,N,No,12.0,44.0
1325,1392,0,F,28,Human Resources Manager,Mass Customer,N,No,1.0,21.0
1326,1393,0,F,96,Manufacturing,Mass Customer,N,No,20.0,45.0
1327,1394,0,M,50,Health,Mass Customer,N,Yes,8.0,43.0
1328,1395,1,F,83,VP Product Management,High Net Worth,N,Yes,16.0,63.0
1329,1396,0,M,20,Cost Accountant,Mass Customer,N,No,18.0,33.0
1330,1397,1,M,29,Legal Assistant,Mass Customer,N,Yes,14.0,42.0
1331,1398,0,F,11,Project Manager,Mass Customer,N,No,17.0,54.0
1332,1399,1,F,84,Staff Scientist,Mass Customer,N,No,15.0,53.0
1333,1400,0,F,51,Senior Developer,Affluent Customer,N,Yes,7.0,38.0
1334,1401,0,F,68,Financial Services,High Net Worth,N,No,10.0,42.0
1335,1402,1,M,58,Assistant Professor,Mass Customer,N,No,1.0,19.0
1336,1403,0,F,18,Geologist II,Mass Customer,N,No,16.0,40.0
1337,1404,1,M,78,Chemical Engineer,Mass Customer,N,Yes,14.0,63.0
1338,1405,1,F,52,VP Product Management,High Net Worth,N,Yes,11.0,63.0
1339,1406,0,M,3,Cost Accountant,High Net Worth,N,Yes,17.0,50.0
1340,1407,0,F,43,Structural Analysis Engineer,Mass Customer,N,Yes,9.0,40.0
1341,1408,1,M,14,Dental Hygienist,High Net Worth,N,No,4.0,23.0
1342,1409,0,F,69,Help Desk Technician,Mass Customer,N,No,4.0,24.0
1343,1410,1,F,10,Marketing Manager,High Net Worth,N,Yes,6.0,24.0
1344,1411,1,F,24,Registered Nurse,Mass Customer,N,Yes,5.0,26.0
1345,1412,1,F,20,Tax Accountant,Mass Customer,N,Yes,4.0,29.0
1346,1413,0,F,47,Administrative Assistant II,Mass Customer,N,No,3.0,23.0
1347,1414,0,F,57,Help Desk Technician,Mass Customer,N,Yes,10.0,41.0
1348,1415,1,F,68,Executive Secretary,High Net Worth,N,Yes,3.0,22.0
1349,1416,1,M,90,Assistant Manager,High Net Worth,N,Yes,5.0,53.0
1350,1417,1,F,12,Manufacturing,High Net Worth,N,Yes,20.0,61.0
1351,1418,0,F,80,Senior Sales Associate,Affluent Customer,N,Yes,21.0,44.0
1352,1419,0,M,5,Physical Therapy Assistant,Mass Customer,N,Yes,4.0,54.0
1353,1420,1,F,14,Dental Hygienist,Mass Customer,N,No,11.0,61.0
1354,1421,1,F,74,Senior Editor,Mass Customer,N,No,20.0,65.0
1355,1422,0,M,31,Nuclear Power Engineer,Affluent Customer,N,Yes,16.0,49.0
1356,1423,0,F,51,Project Manager,Mass Customer,N,No,19.0,61.0
1357,1424,0,M,56,Occupational Therapist,High Net Worth,N,Yes,14.0,46.0
1358,1425,1,M,20,General Manager,High Net Worth,N,Yes,11.0,34.0
1359,1426,1,F,72,Financial Advisor,Mass Customer,N,No,17.0,64.0
1360,1427,1,M,14,Environmental Specialist,High Net Worth,N,No,8.0,27.0
1361,1428,0,F,93,Sales Representative,High Net Worth,N,No,1.0,22.0
1362,1429,1,M,94,Legal Assistant,Mass Customer,N,Yes,12.0,40.0
1363,1430,1,F,86,Biostatistician I,Mass Customer,N,Yes,3.0,21.0
1364,1431,0,M,29,Sales Associate,Affluent Customer,N,Yes,17.0,45.0
1365,1432,1,M,70,Tax Accountant,High Net Worth,N,Yes,2.0,22.0
1366,1433,1,F,15,Account Coordinator,Mass Customer,N,No,20.0,62.0
1367,1434,0,M,42,Statistician I,High Net Worth,N,No,9.0,47.0
1368,1435,1,M,96,Software Engineer II,Affluent Customer,N,Yes,19.0,52.0
1369,1436,0,M,40,General Manager,Affluent Customer,N,No,3.0,21.0
1370,1437,1,M,35,Electrical Engineer,Affluent Customer,N,No,20.0,46.0
1371,1438,1,F,27,Social Worker,Mass Customer,N,Yes,14.0,45.0
1372,1439,0,M,97,GIS Technical Architect,Mass Customer,N,No,19.0,55.0
1373,1440,1,F,19,Human Resources Manager,High Net Worth,N,Yes,12.0,55.0
1374,1441,0,F,23,Manufacturing,Affluent Customer,N,No,5.0,44.0
1375,1442,0,M,1,Manufacturing,Affluent Customer,N,No,17.0,58.0
1376,1443,0,F,47,Financial Services,Affluent Customer,N,Yes,22.0,34.0
1377,1444,1,M,97,Payment Adjustment Coordinator,Mass Customer,N,No,8.0,46.0
1378,1445,0,F,57,Web Designer II,Affluent Customer,N,No,18.0,48.0
1379,1446,0,M,51,Engineer I,Mass Customer,N,No,17.0,34.0
1380,1447,0,M,29,Civil Engineer,Mass Customer,N,No,4.0,24.0
1381,1448,0,M,40,VP Product Management,Mass Customer,N,No,20.0,32.0
1382,1449,0,F,38,Staff Accountant IV,High Net Worth,N,No,4.0,53.0
1383,1450,1,F,23,Statistician I,Affluent Customer,N,No,6.0,57.0
1384,1451,1,F,32,Junior Executive,Mass Customer,N,Yes,16.0,44.0
1385,1452,1,M,99,Safety Technician III,Mass Customer,N,No,20.0,65.0
1386,1453,1,M,54,Computer Systems Analyst I,High Net Worth,N,No,13.0,43.0
1387,1454,1,M,4,Physical Therapy Assistant,Mass Customer,N,Yes,3.0,42.0
1388,1455,1,F,2,Software Engineer I,Affluent Customer,N,No,8.0,28.0
1389,1456,0,M,97,Health Coach II,Mass Customer,N,Yes,6.0,56.0
1390,1457,0,F,99,Speech Pathologist,Affluent Customer,N,Yes,12.0,42.0
1391,1458,1,M,40,Account Representative IV,Affluent Customer,N,No,11.0,64.0
1392,1459,1,M,89,Senior Sales Associate,Mass Customer,N,No,4.0,22.0
1393,1460,1,M,92,Information Systems Manager,High Net Worth,N,Yes,13.0,47.0
1394,1461,1,M,71,Retail,Mass Customer,N,Yes,9.0,64.0
1395,1462,1,M,16,VP Accounting,Mass Customer,N,Yes,1.0,25.0
1396,1463,0,M,53,Chief Design Engineer,High Net Worth,N,Yes,18.0,56.0
1397,1464,0,M,20,Office Assistant II,Affluent Customer,N,Yes,10.0,36.0
1398,1465,1,F,53,Mechanical Systems Engineer,Mass Customer,N,Yes,5.0,50.0
1399,1466,0,F,62,Cost Accountant,High Net Worth,N,Yes,2.0,23.0
1400,1467,0,F,1,Manufacturing,Mass Customer,N,Yes,6.0,45.0
1401,1468,0,F,37,Financial Advisor,Mass Customer,N,No,22.0,43.0
1402,1469,0,M,77,Financial Advisor,Affluent Customer,N,Yes,14.0,63.0
1403,1470,1,M,62,Senior Cost Accountant,High Net Worth,N,Yes,8.0,25.0
1404,1471,0,F,88,Financial Services,Mass Customer,N,No,15.0,43.0
1405,1472,1,F,3,Environmental Specialist,Mass Customer,N,No,17.0,57.0
1406,1473,0,M,49,VP Product Management,Mass Customer,N,Yes,20.0,61.0
1407,1474,0,M,54,Structural Analysis Engineer,Mass Customer,N,Yes,21.0,34.0
1408,1475,0,M,41,Recruiting Manager,Affluent Customer,N,Yes,7.0,35.0
1409,1476,0,M,25,Structural Analysis Engineer,Affluent Customer,N,Yes,20.0,34.0
1410,1478,0,M,40,VP Quality Control,High Net Worth,N,No,9.0,28.0
1411,1479,0,M,25,Help Desk Technician,Mass Customer,N,No,21.0,43.0
1412,1480,1,F,83,Legal Assistant,High Net Worth,N,Yes,5.0,25.0
1413,1481,1,F,93,Senior Financial Analyst,Affluent Customer,N,No,14.0,44.0
1414,1482,0,M,29,Electrical Engineer,Mass Customer,N,No,12.0,41.0
1415,1483,1,F,55,Senior Quality Engineer,Mass Customer,N,Yes,14.0,49.0
1416,1484,1,F,26,Administrative Assistant IV,Mass Customer,N,No,18.0,35.0
1417,1485,1,M,50,Food Chemist,Mass Customer,N,Yes,6.0,51.0
1418,1486,1,M,14,Geological Engineer,Mass Customer,N,No,10.0,42.0
1419,1487,1,F,58,Web Designer IV,Affluent Customer,N,Yes,5.0,41.0
1420,1488,0,F,82,Assistant Manager,Mass Customer,N,Yes,17.0,34.0
1421,1489,0,M,17,Teacher,Mass Customer,N,No,4.0,27.0
1422,1490,0,F,36,Cost Accountant,Mass Customer,N,Yes,6.0,51.0
1423,1491,1,F,96,Senior Sales Associate,Mass Customer,N,Yes,4.0,23.0
1424,1492,1,F,51,Media Manager I,Mass Customer,N,No,7.0,41.0
1425,1493,1,F,51,Engineer II,High Net Worth,N,No,22.0,33.0
1426,1494,1,M,46,Geologist I,Mass Customer,N,Yes,7.0,34.0
1427,1495,1,F,4,Physical Therapy Assistant,High Net Worth,N,Yes,8.0,31.0
1428,1496,0,F,22,Human Resources Manager,Affluent Customer,N,No,3.0,22.0
1429,1497,1,F,70,Marketing Assistant,High Net Worth,N,No,14.0,47.0
1430,1498,0,F,84,Nurse,Affluent Customer,N,Yes,13.0,31.0
1431,1499,0,M,88,Design Engineer,Mass Customer,N,Yes,11.0,47.0
1432,1501,0,F,74,Account Executive,Mass Customer,N,Yes,14.0,47.0
1433,1502,0,F,52,Design Engineer,Affluent Customer,N,Yes,11.0,31.0
1434,1503,1,F,1,Media Manager III,Affluent Customer,N,No,6.0,53.0
1435,1504,1,M,98,Data Coordiator,Affluent Customer,N,Yes,13.0,46.0
1436,1505,1,M,90,Recruiting Manager,Mass Customer,N,No,3.0,27.0
1437,1506,1,M,21,Property,Mass Customer,N,No,17.0,63.0
1438,1507,0,M,97,Manufacturing,High Net Worth,N,Yes,22.0,43.0
1439,1508,1,M,80,Clinical Specialist,Affluent Customer,N,Yes,11.0,34.0
1440,1510,0,M,94,Actuary,Mass Customer,N,No,18.0,62.0
1441,1511,0,M,97,Internal Auditor,Mass Customer,N,No,4.0,30.0
1442,1512,0,M,89,Teacher,High Net Worth,N,No,4.0,42.0
1443,1513,0,M,13,Quality Engineer,Affluent Customer,N,Yes,16.0,50.0
1444,1514,1,M,15,Professor,Mass Customer,N,No,14.0,59.0
1445,1515,0,M,80,Geological Engineer,Mass Customer,N,Yes,2.0,30.0
1446,1516,1,M,6,VP Sales,Affluent Customer,N,No,19.0,53.0
1447,1517,1,M,90,Operator,Affluent Customer,N,No,12.0,33.0
1448,1518,0,M,66,Safety Technician IV,Affluent Customer,N,No,18.0,50.0
1449,1519,1,M,35,Administrative Assistant IV,High Net Worth,N,Yes,1.0,19.0
1450,1520,0,M,95,Retail,Mass Customer,N,No,19.0,55.0
1451,1521,1,M,49,Business Systems Development Analyst,Affluent Customer,N,Yes,22.0,25.0
1452,1522,0,M,57,Paralegal,Mass Customer,N,No,7.0,26.0
1453,1523,0,M,78,Product Engineer,Mass Customer,N,Yes,17.0,61.0
1454,1524,0,F,7,Administrative Officer,Mass Customer,N,Yes,16.0,45.0
1455,1525,1,F,43,Database Administrator III,High Net Worth,N,No,5.0,54.0
1456,1526,0,M,50,Editor,Mass Customer,N,Yes,19.0,56.0
1457,1527,0,M,23,Chemical Engineer,Mass Customer,N,No,2.0,23.0
1458,1528,0,F,78,Manufacturing,High Net Worth,N,No,3.0,37.0
1459,1529,0,F,0,Media Manager III,High Net Worth,N,Yes,5.0,34.0
1460,1530,0,M,89,Pharmacist,Mass Customer,N,Yes,9.0,45.0
1461,1531,1,F,20,Administrative Assistant III,Mass Customer,N,Yes,13.0,55.0
1462,1532,1,F,27,VP Accounting,Mass Customer,N,Yes,10.0,48.0
1463,1533,0,F,59,Social Worker,Affluent Customer,N,Yes,8.0,43.0
1464,1534,1,F,74,Human Resources Assistant I,Mass Customer,N,No,4.0,22.0
1465,1535,0,M,80,Cost Accountant,Affluent Customer,N,Yes,3.0,24.0
1466,1536,0,F,28,Software Consultant,Affluent Customer,N,Yes,15.0,41.0
1467,1537,1,M,23,Librarian,Mass Customer,N,No,10.0,51.0
1468,1538,1,M,74,Pharmacist,High Net Worth,N,Yes,12.0,32.0
1469,1539,1,M,3,Account Executive,Mass Customer,N,Yes,16.0,43.0
1470,1540,1,F,53,Mechanical Systems Engineer,Mass Customer,N,Yes,19.0,59.0
1471,1541,0,F,7,Structural Engineer,Mass Customer,N,Yes,13.0,66.0
1472,1542,0,M,56,Food Chemist,Mass Customer,N,Yes,12.0,42.0
1473,1543,0,F,25,Database Administrator III,High Net Worth,N,No,9.0,27.0
1474,1544,1,M,75,Dental Hygienist,Affluent Customer,N,Yes,11.0,57.0
1475,1545,0,M,34,Associate Professor,Mass Customer,N,Yes,15.0,43.0
1476,1546,0,F,22,Compensation Analyst,Mass Customer,N,Yes,8.0,64.0
1477,1547,0,F,82,Account Coordinator,Mass Customer,N,Yes,12.0,31.0
1478,1548,0,F,70,Manufacturing,Mass Customer,N,Yes,2.0,26.0
1479,1549,1,F,87,Financial Services,Affluent Customer,N,Yes,4.0,23.0
1480,1550,0,F,3,Programmer Analyst II,Mass Customer,N,Yes,12.0,34.0
1481,1551,1,F,37,Computer Systems Analyst I,Affluent Customer,N,No,17.0,45.0
1482,1552,1,M,80,Research Associate,Mass Customer,N,Yes,8.0,32.0
1483,1553,0,F,68,Administrative Assistant IV,High Net Worth,N,No,7.0,64.0
1484,1554,0,M,83,Assistant Manager,Affluent Customer,N,No,3.0,26.0
1485,1555,0,M,60,Tax Accountant,High Net Worth,N,No,15.0,58.0
1486,1556,1,M,30,Web Developer III,Mass Customer,N,Yes,6.0,35.0
1487,1557,0,M,64,Speech Pathologist,Mass Customer,N,No,6.0,45.0
1488,1558,1,M,14,Information Systems Manager,Affluent Customer,N,No,2.0,29.0
1489,1559,1,M,63,Health,High Net Worth,N,Yes,12.0,45.0
1490,1560,1,M,14,Retail,Mass Customer,N,No,5.0,48.0
1491,1561,1,M,47,Graphic Designer,Mass Customer,N,Yes,14.0,46.0
1492,1562,1,F,29,Staff Scientist,Affluent Customer,N,Yes,3.0,36.0
1493,1563,0,M,39,Account Representative IV,Mass Customer,N,No,9.0,29.0
1494,1564,1,F,42,Geologist III,Mass Customer,N,No,16.0,57.0
1495,1565,1,M,71,Sales Representative,High Net Worth,N,Yes,11.0,67.0
1496,1566,0,M,95,Executive Secretary,Mass Customer,N,No,17.0,59.0
1497,1567,0,F,18,Teacher,Mass Customer,N,No,16.0,49.0
1498,1568,0,F,78,Chemical Engineer,Mass Customer,N,Yes,9.0,40.0
1499,1569,1,M,87,Structural Analysis Engineer,Mass Customer,N,No,8.0,33.0
1500,1570,0,F,70,Staff Accountant III,Mass Customer,N,No,17.0,25.0
1501,1571,1,M,19,Clinical Specialist,Mass Customer,N,Yes,22.0,40.0
1502,1572,0,M,51,Recruiting Manager,High Net Worth,N,Yes,16.0,63.0
1503,1573,0,F,48,Web Designer I,Mass Customer,N,Yes,4.0,26.0
1504,1574,0,M,16,Database Administrator I,Affluent Customer,N,Yes,2.0,25.0
1505,1575,0,F,82,Design Engineer,Mass Customer,N,No,17.0,32.0
1506,1576,0,M,77,VP Marketing,Mass Customer,N,No,20.0,35.0
1507,1577,0,F,87,Automation Specialist I,High Net Worth,N,No,10.0,44.0
1508,1578,1,M,60,Health,High Net Worth,N,Yes,11.0,43.0
1509,1579,1,F,40,Desktop Support Technician,Affluent Customer,N,Yes,17.0,43.0
1510,1580,1,M,23,Associate Professor,High Net Worth,N,No,5.0,39.0
1511,1581,0,F,26,Recruiter,Mass Customer,N,No,13.0,47.0
1512,1582,0,M,32,Office Assistant III,Mass Customer,N,No,4.0,43.0
1513,1584,0,F,93,Legal Assistant,Mass Customer,N,No,9.0,28.0
1514,1585,0,M,87,Pharmacist,Mass Customer,N,Yes,5.0,60.0
1515,1586,1,F,47,Physical Therapy Assistant,High Net Worth,N,No,15.0,35.0
1516,1587,0,M,17,Software Test Engineer III,Affluent Customer,N,Yes,12.0,34.0
1517,1588,1,M,24,Administrative Officer,High Net Worth,N,Yes,7.0,38.0
1518,1589,0,M,83,Human Resources Manager,Mass Customer,N,Yes,4.0,31.0
1519,1590,0,F,8,Assistant Manager,Mass Customer,N,No,14.0,55.0
1520,1591,0,M,4,Operator,Mass Customer,N,Yes,14.0,44.0
1521,1592,1,M,21,Software Test Engineer III,Mass Customer,N,Yes,14.0,34.0
1522,1593,0,F,69,Tax Accountant,Mass Customer,N,No,17.0,41.0
1523,1594,1,M,62,Human Resources Manager,Mass Customer,N,No,7.0,39.0
1524,1595,0,F,15,Senior Financial Analyst,High Net Worth,N,Yes,11.0,45.0
1525,1596,0,M,2,Cost Accountant,High Net Worth,N,Yes,8.0,51.0
1526,1597,1,M,93,Nurse Practicioner,Affluent Customer,N,No,14.0,44.0
1527,1598,0,F,87,Safety Technician III,Mass Customer,N,No,11.0,47.0
1528,1600,1,F,20,Senior Financial Analyst,High Net Worth,N,No,2.0,35.0
1529,1601,1,F,45,Desktop Support Technician,Affluent Customer,N,No,1.0,28.0
1530,1602,1,M,68,Professor,Mass Customer,N,No,15.0,42.0
1531,1603,1,M,89,Quality Engineer,Affluent Customer,N,Yes,20.0,32.0
1532,1604,1,M,51,Financial Services,High Net Worth,N,No,20.0,61.0
1533,1606,0,F,93,Environmental Specialist,Affluent Customer,N,Yes,9.0,40.0
1534,1607,0,F,39,Marketing Assistant,Mass Customer,N,Yes,15.0,33.0
1535,1608,1,F,87,Software Engineer III,Mass Customer,N,Yes,6.0,62.0
1536,1609,0,M,64,Professor,Mass Customer,N,Yes,3.0,24.0
1537,1610,0,F,75,Structural Engineer,High Net Worth,N,Yes,9.0,66.0
1538,1611,0,M,93,Developer IV,High Net Worth,N,Yes,13.0,49.0
1539,1612,0,M,70,Community Outreach Specialist,High Net Worth,N,Yes,22.0,34.0
1540,1613,0,F,18,Property,Mass Customer,N,No,19.0,43.0
1541,1615,0,F,75,Entertainment,Mass Customer,N,Yes,7.0,50.0
1542,1616,1,M,75,Media Manager II,High Net Worth,N,Yes,19.0,65.0
1543,1617,1,F,97,Compensation Analyst,Affluent Customer,N,No,10.0,42.0
1544,1618,1,F,90,Senior Developer,Mass Customer,N,No,19.0,55.0
1545,1619,0,M,83,Staff Accountant III,Mass Customer,N,Yes,6.0,49.0
1546,1620,1,M,18,Structural Analysis Engineer,High Net Worth,N,Yes,2.0,28.0
1547,1621,0,F,10,Social Worker,Mass Customer,N,No,22.0,46.0
1548,1622,1,M,44,Senior Quality Engineer,High Net Worth,N,No,16.0,42.0
1549,1623,0,F,29,Software Test Engineer III,High Net Worth,N,Yes,2.0,23.0
1550,1624,1,M,18,Compensation Analyst,Mass Customer,N,Yes,6.0,40.0
1551,1625,0,M,20,Information Systems Manager,Mass Customer,N,Yes,10.0,43.0
1552,1626,1,F,82,VP Accounting,Mass Customer,N,No,14.0,42.0
1553,1627,1,M,44,Librarian,Affluent Customer,N,No,16.0,59.0
1554,1629,1,M,46,VP Accounting,Mass Customer,N,No,14.0,46.0
1555,1630,1,F,63,Professor,Mass Customer,N,No,16.0,36.0
1556,1631,1,M,11,Speech Pathologist,Affluent Customer,N,No,1.0,24.0
1557,1632,1,M,43,Electrical Engineer,High Net Worth,N,Yes,3.0,35.0
